Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1701399,-,-,-,13.09,30.86,3,482,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Temperature,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2010,6,23,12,30,323,620,37.1,923,0,0,18.8,323,620,0,923,34.42,14.63,0.34,953,4.4,213,4.800000000000001
2010,6,23,13,30,317,635,37.4,940,0,2,18.900000000000002,613,267,0,875,33.96,11.03,0.34,952,4.5,211,4.9
2010,6,23,14,30,300,628,37.2,887,0,2,19,567,297,0,844,34.550000000000004,20.8,0.34,952,4.7,210,5
2010,6,23,15,30,288,572,36.5,764,7,8,19.1,288,572,5,764,36.26,33.84,0.34,952,4.800000000000001,212,5
2010,6,23,16,30,248,507,35.4,590,0,6,19.3,113,0,0,113,39,47.480000000000004,0.34,952,5,214,4.800000000000001
2010,6,23,17,30,195,387,34.300000000000004,382,0,9,19.5,10,0,0,10,41.97,61.22,0.34,952,5.1000000000000005,216,4.6000000000000005
2010,6,23,18,30,117,183,33.1,165,0,9,19.8,5,0,0,5,45.52,74.89,0.34,953,5.1000000000000005,215,4.3
2010,6,23,19,30,5,0,32,5,7,6,20.1,2,0,7,2,49.47,88.18,0.34,954,5.2,209,3.9000000000000004
2010,6,23,20,30,0,0,31.200000000000003,0,0,9,20.400000000000002,0,0,0,0,52.72,101.64,0.34,954,5.300000000000001,205,3.9000000000000004
2010,6,23,21,30,0,0,30.6,0,0,6,20.6,0,0,0,0,55.36,114.23,0.34,954,5.300000000000001,205,3.8000000000000003
2010,6,23,22,30,0,0,30.200000000000003,0,0,6,20.8,0,0,0,0,57.18,125.8,0.34,954,5.2,207,3.8000000000000003
2010,6,23,23,30,0,0,29.700000000000003,0,0,7,20.900000000000002,0,0,0,0,59.15,135.53,0.34,954,5.2,211,3.8000000000000003
2010,6,24,0,30,0,0,29.3,0,0,8,20.900000000000002,0,0,0,0,60.75,141.95000000000002,0.34,953,5.1000000000000005,215,3.8000000000000003
2010,6,24,1,30,0,0,28.8,0,0,8,21,0,0,0,0,62.88,143.28,0.34,953,5,216,3.8000000000000003
2010,6,24,2,30,0,0,28.3,0,0,7,21.1,0,0,0,0,65.1,139.02,0.34,952,5,215,3.7
2010,6,24,3,30,0,0,27.900000000000002,0,0,6,21.200000000000003,0,0,0,0,67.09,130.6,0.35000000000000003,953,5,214,3.7
2010,6,24,4,30,0,0,27.5,0,0,6,21.3,0,0,0,0,68.89,119.74000000000001,0.35000000000000003,953,5,216,3.7
2010,6,24,5,30,0,0,27.3,0,0,6,21.3,0,0,0,0,69.8,107.55,0.35000000000000003,953,5.1000000000000005,218,3.6
2010,6,24,6,30,0,0,27.200000000000003,0,0,6,21.3,0,0,0,0,70.35000000000001,94.60000000000001,0.35000000000000003,954,5.1000000000000005,220,3.5
2010,6,24,7,30,59,23,28,63,0,7,21.3,3,0,0,3,67.16,81.13,0.35000000000000003,955,5.1000000000000005,222,3.9000000000000004
2010,6,24,8,30,194,185,29.900000000000002,264,0,7,20.5,166,8,0,169,57.29,67.55,0.35000000000000003,955,5.2,226,4.9
2010,6,24,9,30,284,328,31.6,478,0,7,19.8,318,44,0,344,49.74,53.82,0.35000000000000003,956,5.2,226,5.300000000000001
2010,6,24,10,30,342,427,32.800000000000004,668,0,7,19.700000000000003,401,60,0,447,46.02,40.1,0.35000000000000003,956,5.2,225,4.9
2010,6,24,11,30,374,493,33.5,814,0,6,19.6,523,59,0,576,44.15,26.68,0.35000000000000003,955,5.2,223,4.5
2010,6,24,12,30,386,531,33.9,900,0,7,19.700000000000003,507,329,0,825,43.29,14.66,0.35000000000000003,955,5.300000000000001,223,4.1000000000000005
2010,6,24,13,30,378,551,34,919,0,8,19.700000000000003,538,253,0,787,43.18,10.99,0.35000000000000003,954,5.300000000000001,225,3.9000000000000004
2010,6,24,14,30,352,554,33.800000000000004,870,0,8,19.8,520,289,0,791,43.85,20.75,0.35000000000000003,954,5.300000000000001,227,3.7
2010,6,24,15,30,344,484,33.300000000000004,747,0,8,19.8,494,189,0,651,45.12,33.79,0.35000000000000003,953,5.2,228,3.5
2010,6,24,16,30,291,424,32.7,578,0,7,19.8,393,164,0,504,46.71,47.43,0.35000000000000003,953,5.2,228,3.3000000000000003
2010,6,24,17,30,223,312,32.1,373,0,7,19.900000000000002,183,7,0,186,48.5,61.17,0.35000000000000003,953,5.1000000000000005,224,3.2
2010,6,24,18,30,125,128,31.3,158,0,7,20.200000000000003,9,0,0,9,51.68,74.85000000000001,0.35000000000000003,954,5,221,2.8000000000000003
2010,6,24,19,30,3,0,30.400000000000002,3,7,7,20.5,3,0,5,3,55.52,88.14,0.35000000000000003,954,4.9,219,2.7
2010,6,24,20,30,0,0,29.8,0,0,8,20.8,0,0,0,0,58.6,101.60000000000001,0.35000000000000003,954,4.800000000000001,218,3.2
2010,6,24,21,30,0,0,29.3,0,0,8,21.200000000000003,0,0,0,0,61.67,114.2,0.35000000000000003,954,4.7,217,3.8000000000000003
2010,6,24,22,30,0,0,28.700000000000003,0,0,8,21.6,0,0,0,0,65.46000000000001,125.78,0.35000000000000003,954,4.6000000000000005,214,4.1000000000000005
2010,6,24,23,30,0,0,28.1,0,0,7,22,0,0,0,0,69.64,135.52,0.35000000000000003,954,4.6000000000000005,212,4.3
2010,6,25,0,30,0,0,27.6,0,0,7,22.400000000000002,0,0,0,0,73.27,141.96,0.35000000000000003,953,4.5,212,4.4
2010,6,25,1,30,0,0,27.1,0,0,7,22.6,0,0,0,0,76.33,143.31,0.35000000000000003,953,4.5,213,4.3
2010,6,25,2,30,0,0,26.6,0,0,7,22.6,0,0,0,0,78.85000000000001,139.06,0.35000000000000003,953,4.4,214,4.1000000000000005
2010,6,25,3,30,0,0,26.200000000000003,0,0,7,22.6,0,0,0,0,80.65,130.65,0.35000000000000003,953,4.3,214,3.8000000000000003
2010,6,25,4,30,0,0,25.900000000000002,0,0,7,22.6,0,0,0,0,81.92,119.79,0.35000000000000003,953,4.2,215,3.6
2010,6,25,5,30,0,0,25.700000000000003,0,0,6,22.6,0,0,0,0,82.99,107.60000000000001,0.35000000000000003,954,4.2,215,3.6
2010,6,25,6,30,0,0,25.700000000000003,0,0,7,22.6,0,0,0,0,83.09,94.65,0.35000000000000003,954,4.3,214,3.8000000000000003
2010,6,25,7,30,62,31,26.3,67,7,8,22.5,33,0,7,33,79.82000000000001,81.18,0.35000000000000003,955,4.3,216,4.7
2010,6,25,8,30,186,226,27.6,272,0,8,22.1,219,57,0,241,71.95,67.6,0.35000000000000003,955,4.4,221,5.800000000000001
2010,6,25,9,30,260,388,29.1,489,0,7,21.5,323,60,0,359,63.64,53.870000000000005,0.35000000000000003,955,4.5,224,6.1000000000000005
2010,6,25,10,30,307,491,30.400000000000002,682,7,3,21.1,435,51,7,475,57.61,40.15,0.35000000000000003,955,4.5,225,6
2010,6,25,11,30,336,551,31.3,828,0,1,20.8,336,551,0,828,53.870000000000005,26.72,0.35000000000000003,955,4.6000000000000005,223,5.6000000000000005
2010,6,25,12,30,376,550,32,908,0,3,20.700000000000003,652,160,0,806,51.2,14.68,0.35000000000000003,955,4.6000000000000005,219,5.300000000000001
2010,6,25,13,30,377,559,32.300000000000004,926,0,8,20.5,511,391,0,895,49.800000000000004,10.950000000000001,0.35000000000000003,954,4.5,218,5.1000000000000005
2010,6,25,14,30,362,548,32.4,875,0,0,20.400000000000002,362,548,0,875,49.13,20.7,0.35000000000000003,953,4.4,219,4.800000000000001
2010,6,25,15,30,289,580,32.300000000000004,771,0,0,20.3,289,580,0,771,49.14,33.74,0.35000000000000003,953,4.2,221,4.4
2010,6,25,16,30,245,524,32,600,0,0,20.200000000000003,245,524,0,600,49.72,47.38,0.35000000000000003,953,4.1000000000000005,224,4
2010,6,25,17,30,192,409,31.5,390,0,0,20.1,192,409,0,390,50.9,61.13,0.35000000000000003,953,4.1000000000000005,226,3.4000000000000004
2010,6,25,18,30,117,203,30.6,170,0,0,20.3,117,203,0,170,54.1,74.8,0.35000000000000003,954,4.2,223,2.5
2010,6,25,19,30,6,0,29.5,6,0,1,20.6,6,0,0,6,58.71,88.10000000000001,0.35000000000000003,954,4.3,221,1.6
2010,6,25,20,30,0,0,28.900000000000002,0,0,0,20.700000000000003,0,0,0,0,61.38,101.56,0.35000000000000003,955,4.4,225,1.6
2010,6,25,21,30,0,0,28.5,0,0,3,20.900000000000002,0,0,0,0,63.36,114.16,0.35000000000000003,955,4.4,233,1.7000000000000002
2010,6,25,22,30,0,0,28,0,0,3,21,0,0,0,0,65.81,125.75,0.35000000000000003,955,4.3,238,1.7000000000000002
2010,6,25,23,30,0,0,27.6,0,0,1,21.1,0,0,0,0,67.93,135.51,0.35000000000000003,955,4.3,237,1.9000000000000001
2010,6,26,0,30,0,0,27.1,0,0,0,21.200000000000003,0,0,0,0,70.36,141.97,0.35000000000000003,954,4.2,232,2.1
2010,6,26,1,30,0,0,26.700000000000003,0,0,3,21.400000000000002,0,0,0,0,72.62,143.34,0.35000000000000003,954,4.1000000000000005,226,2.5
2010,6,26,2,30,0,0,26.200000000000003,0,0,3,21.6,0,0,0,0,75.62,139.11,0.35000000000000003,954,4.1000000000000005,220,2.7
2010,6,26,3,30,0,0,25.700000000000003,0,1,1,21.8,0,0,1,0,78.94,130.7,0.36,954,4.1000000000000005,215,2.9000000000000004
2010,6,26,4,30,0,0,25.3,0,1,1,22,0,0,1,0,81.82000000000001,119.85000000000001,0.36,954,4.1000000000000005,214,3
2010,6,26,5,30,0,0,24.900000000000002,0,0,1,22.1,0,0,0,0,84.64,107.65,0.36,954,4.1000000000000005,215,3.2
2010,6,26,6,30,0,0,25,0,0,0,22.200000000000003,0,0,0,0,84.73,94.71000000000001,0.36,955,4.2,217,3.4000000000000004
2010,6,26,7,30,65,52,26.400000000000002,72,0,0,22.200000000000003,65,52,0,72,77.56,81.23,0.36,956,4.2,219,4.2
2010,6,26,8,30,180,248,29,274,0,0,21.200000000000003,180,248,0,274,62.85,67.65,0.36,956,4.3,220,5.300000000000001
2010,6,26,9,30,262,384,31.3,488,0,0,20.400000000000002,262,384,0,488,52.550000000000004,53.92,0.36,957,4.4,220,5.1000000000000005
2010,6,26,10,30,319,472,32.9,679,7,2,20,319,472,5,679,46.78,40.19,0.36,957,4.5,224,4.3
2010,6,26,11,30,351,532,34.2,826,0,2,19.700000000000003,602,95,0,686,42.56,26.76,0.36,956,4.5,231,3.7
2010,6,26,12,30,350,585,35.1,916,0,0,19.3,350,585,0,916,39.54,14.69,0.36,955,4.6000000000000005,237,3.2
2010,6,26,13,30,354,588,35.7,932,0,0,18.900000000000002,354,588,0,932,37.26,10.91,0.36,955,4.7,243,2.8000000000000003
2010,6,26,14,30,347,567,35.7,878,0,0,18.400000000000002,347,567,0,878,36.25,20.64,0.36,954,4.7,245,2.2
2010,6,26,15,30,294,569,35.6,767,0,0,18.1,294,569,0,767,35.68,33.69,0.36,954,4.7,236,1.9000000000000001
2010,6,26,16,30,256,500,35.300000000000004,595,0,0,17.8,256,500,0,595,35.64,47.33,0.36,953,4.6000000000000005,216,1.9000000000000001
2010,6,26,17,30,204,375,34.5,385,0,0,17.6,204,375,0,385,36.77,61.08,0.36,953,4.5,199,2.1
2010,6,26,18,30,122,172,33.300000000000004,167,0,0,17.900000000000002,122,172,0,167,39.97,74.76,0.36,953,4.4,191,1.9000000000000001
2010,6,26,19,30,5,0,31.700000000000003,5,0,1,18.3,5,0,0,5,44.93,88.07000000000001,0.36,954,4.3,187,1.9000000000000001
2010,6,26,20,30,0,0,31,0,0,1,18.5,0,0,0,0,47.29,101.53,0.36,954,4.3,186,2.5
2010,6,26,21,30,0,0,30.200000000000003,0,0,0,19,0,0,0,0,51.29,114.14,0.36,955,4.2,186,2.9000000000000004
2010,6,26,22,30,0,0,29.400000000000002,0,0,0,19.700000000000003,0,0,0,0,55.800000000000004,125.74000000000001,0.36,955,4.1000000000000005,188,3
2010,6,26,23,30,0,0,28.700000000000003,0,0,1,20.200000000000003,0,0,0,0,60.26,135.5,0.36,955,4.1000000000000005,192,3
2010,6,27,0,30,0,0,28,0,0,0,20.8,0,0,0,0,64.79,141.98,0.36,954,4.1000000000000005,195,3
2010,6,27,1,30,0,0,27.400000000000002,0,0,3,21.200000000000003,0,0,0,0,69.12,143.38,0.36,954,4.1000000000000005,199,3
2010,6,27,2,30,0,0,26.8,0,0,8,21.700000000000003,0,0,0,0,73.5,139.16,0.36,954,4.2,201,3
2010,6,27,3,30,0,0,26.3,0,0,3,22.1,0,0,0,0,77.54,130.76,0.36,954,4.3,201,3
2010,6,27,4,30,0,0,25.900000000000002,0,0,3,22.400000000000002,0,0,0,0,81.10000000000001,119.91,0.36,954,4.4,200,3
2010,6,27,5,30,0,0,25.5,0,0,8,22.700000000000003,0,0,0,0,84.5,107.71000000000001,0.36,954,4.5,202,2.8000000000000003
2010,6,27,6,30,0,0,25.5,0,0,7,22.900000000000002,0,0,0,0,85.48,94.76,0.36,955,4.6000000000000005,207,2.7
2010,6,27,7,30,62,34,26.8,67,0,3,22.8,18,0,0,18,78.91,81.28,0.36,955,4.7,216,3
2010,6,27,8,30,182,232,29.5,270,0,0,21.3,182,232,0,270,61.550000000000004,67.7,0.36,956,4.800000000000001,228,3.5
2010,6,27,9,30,258,388,32.2,486,0,3,19.700000000000003,389,103,0,449,47.660000000000004,53.96,0.36,956,4.9,240,3.3000000000000003
2010,6,27,10,30,306,489,34.1,679,7,3,19,306,489,5,679,41.12,40.24,0.36,956,4.9,254,3
2010,6,27,11,30,336,549,35.4,826,0,0,18.6,336,549,0,826,37.300000000000004,26.79,0.36,955,5,264,2.8000000000000003
2010,6,27,12,30,355,576,36.300000000000004,912,0,0,18.3,355,576,0,912,34.77,14.700000000000001,0.36,954,4.9,266,2.6
2010,6,27,13,30,364,573,36.9,928,0,0,18,364,573,0,928,33.02,10.86,0.36,953,4.9,259,2.4000000000000004
2010,6,27,14,30,359,551,37.2,874,0,0,17.7,359,551,0,874,31.89,20.580000000000002,0.36,953,4.800000000000001,248,2.3000000000000003
2010,6,27,15,30,288,578,37.1,769,0,0,17.400000000000002,288,578,0,769,31.470000000000002,33.63,0.36,952,4.800000000000001,235,2.3000000000000003
2010,6,27,16,30,253,504,36.7,595,0,0,17.2,253,504,0,595,31.67,47.28,0.36,952,4.7,222,2.6
2010,6,27,17,30,200,377,36,383,0,0,17,200,377,0,383,32.53,61.03,0.36,952,4.6000000000000005,213,3
2010,6,27,18,30,120,167,34.7,164,0,0,17.1,120,167,0,164,35.22,74.72,0.36,952,4.5,205,3.4000000000000004
2010,6,27,19,30,4,0,33,4,0,0,17.6,4,0,0,4,39.96,88.04,0.36,953,4.5,201,3.9000000000000004
2010,6,27,20,30,0,0,31.900000000000002,0,0,1,18.1,0,0,0,0,43.910000000000004,101.49000000000001,0.36,954,4.4,202,4.6000000000000005
2010,6,27,21,30,0,0,31,0,0,3,18.6,0,0,0,0,47.730000000000004,114.11,0.36,954,4.2,204,4.800000000000001
2010,6,27,22,30,0,0,30.200000000000003,0,0,3,19.1,0,0,0,0,51.45,125.72,0.36,954,4.1000000000000005,206,4.800000000000001
2010,6,27,23,30,0,0,29.5,0,0,0,19.5,0,0,0,0,54.95,135.51,0.36,954,3.9000000000000004,210,4.7
2010,6,28,0,30,0,0,28.8,0,0,3,19.8,0,0,0,0,58.34,142.01,0.36,954,3.8000000000000003,216,4.5
2010,6,28,1,30,0,0,28.1,0,0,1,20,0,0,0,0,61.52,143.42000000000002,0.36,953,3.7,224,4.2
2010,6,28,2,30,0,0,27.400000000000002,0,0,1,20.200000000000003,0,0,0,0,64.79,139.22,0.36,953,3.6,231,4
2010,6,28,3,30,0,0,26.8,0,0,1,20.3,0,0,0,0,67.58,130.82,0.36,953,3.5,236,3.8000000000000003
2010,6,28,4,30,0,0,26.3,0,0,0,20.400000000000002,0,0,0,0,69.84,119.97,0.36,954,3.3000000000000003,239,3.6
2010,6,28,5,30,0,0,25.8,0,0,1,20.400000000000002,0,0,0,0,71.98,107.77,0.36,954,3.2,241,3.3000000000000003
2010,6,28,6,30,0,0,25.6,0,0,3,20.400000000000002,0,0,0,0,73.08,94.82000000000001,0.36,954,3.2,241,3.2
2010,6,28,7,30,58,21,26.900000000000002,61,0,3,20.5,4,0,0,4,67.96000000000001,81.34,0.36,955,3.2,241,3.6
2010,6,28,8,30,191,196,30,266,0,3,19.400000000000002,248,38,0,263,53.15,67.75,0.36,956,3.3000000000000003,247,4.3
2010,6,28,9,30,277,352,32.800000000000004,484,0,0,18.3,277,352,0,484,42.27,54.01,0.36,956,3.4000000000000004,257,4.4
2010,6,28,10,30,331,455,34.800000000000004,678,0,4,17.1,165,0,0,165,34.96,40.28,0.36,956,3.5,269,3.9000000000000004
2010,6,28,11,30,364,519,36.5,827,7,8,15.4,364,519,5,827,28.650000000000002,26.82,0.36,955,3.5,279,3.4000000000000004
2010,6,28,12,30,348,594,37.800000000000004,923,0,3,13.9,663,162,0,819,24.19,14.71,0.36,954,3.6,287,3
2010,6,28,13,30,352,599,38.6,940,0,8,12.700000000000001,523,368,0,884,21.39,10.8,0.36,954,3.6,291,2.6
2010,6,28,14,30,343,580,39,887,0,5,11.700000000000001,554,65,0,616,19.59,20.52,0.36,953,3.6,294,2.2
2010,6,28,15,30,322,535,38.900000000000006,767,0,8,10.8,494,221,0,678,18.63,33.58,0.36,952,3.5,296,1.9000000000000001
2010,6,28,16,30,284,452,38.300000000000004,591,0,0,10.100000000000001,284,452,0,591,18.37,47.230000000000004,0.36,952,3.5,294,1.5
2010,6,28,17,30,224,323,37.300000000000004,381,0,1,9.700000000000001,224,323,0,381,18.84,60.99,0.36,952,3.4000000000000004,274,1.1
2010,6,28,18,30,128,129,35.800000000000004,162,0,0,11.9,128,129,0,162,23.72,74.68,0.36,953,3.4000000000000004,221,0.8
2010,6,28,19,30,3,0,34.2,3,7,8,12.5,3,0,5,3,26.95,88,0.36,953,3.3000000000000003,192,1.6
2010,6,28,20,30,0,0,32.800000000000004,0,0,1,13.8,0,0,0,0,31.720000000000002,101.47,0.36,954,3.3000000000000003,191,2.9000000000000004
2010,6,28,21,30,0,0,31.400000000000002,0,0,1,15.700000000000001,0,0,0,0,38.79,114.09,0.36,955,3.3000000000000003,194,4
2010,6,28,22,30,0,0,30.3,0,0,3,17.5,0,0,0,0,46.36,125.72,0.36,955,3.3000000000000003,200,4.7
2010,6,28,23,30,0,0,29.200000000000003,0,0,3,18.900000000000002,0,0,0,0,53.79,135.52,0.36,955,3.3000000000000003,207,5
2010,6,29,0,30,0,0,28.400000000000002,0,0,3,19.6,0,0,0,0,58.83,142.04,0.36,955,3.3000000000000003,215,4.9
2010,6,29,1,30,0,0,27.700000000000003,0,0,1,19.900000000000002,0,0,0,0,62.64,143.48,0.36,954,3.3000000000000003,222,4.5
2010,6,29,2,30,0,0,27.1,0,0,3,20.200000000000003,0,0,0,0,65.96000000000001,139.28,0.36,954,3.4000000000000004,228,4.1000000000000005
2010,6,29,3,30,0,0,26.700000000000003,0,0,0,20.5,0,0,0,0,68.62,130.89000000000001,0.36,954,3.4000000000000004,231,3.9000000000000004
2010,6,29,4,30,0,0,26.3,0,0,1,20.700000000000003,0,0,0,0,71.3,120.03,0.36,955,3.4000000000000004,232,3.7
2010,6,29,5,30,0,0,25.900000000000002,0,0,0,20.8,0,0,0,0,73.5,107.83,0.36,955,3.5,231,3.7
2010,6,29,6,30,0,0,25.900000000000002,0,0,1,20.900000000000002,0,0,0,0,73.79,94.88,0.36,956,3.5,230,3.8000000000000003
2010,6,29,7,30,64,64,27,73,0,0,20.700000000000003,64,64,0,73,68.3,81.39,0.36,957,3.5,229,4.6000000000000005
2010,6,29,8,30,162,311,29.3,280,0,0,19.700000000000003,162,311,0,280,56.33,67.8,0.36,957,3.6,230,5.4
2010,6,29,9,30,223,473,31.6,500,0,0,18.900000000000002,223,473,0,500,46.83,54.06,0.36,958,3.7,231,5.4
2010,6,29,10,30,262,570,33.6,696,0,0,18.2,262,570,0,696,40.19,40.32,0.36,957,3.8000000000000003,231,5.1000000000000005
2010,6,29,11,30,287,625,35,845,0,8,17.7,483,290,0,742,35.95,26.85,0.36,957,3.9000000000000004,228,4.7
2010,6,29,12,30,289,667,35.9,934,0,8,17.2,410,500,0,894,33.15,14.71,0.36,956,4.1000000000000005,222,4.6000000000000005
2010,6,29,13,30,290,673,36.1,951,0,1,16.8,290,673,0,951,31.96,10.74,0.36,956,4.2,214,4.6000000000000005
2010,6,29,14,30,280,659,35.800000000000004,898,0,0,16.6,280,659,0,898,32.05,20.46,0.36,955,4.3,207,4.6000000000000005
2010,6,29,15,30,255,633,35.1,783,7,8,16.5,255,633,5,783,33.24,33.52,0.36,955,4.4,202,4.7
2010,6,29,16,30,224,565,34.1,608,0,1,16.7,224,565,0,608,35.43,47.18,0.36,955,4.4,199,5
2010,6,29,17,30,181,443,32.9,396,0,6,16.900000000000002,76,0,0,76,38.52,60.94,0.36,955,4.4,197,5.2
2010,6,29,18,30,114,229,31.5,175,0,8,17.2,124,12,0,127,42.56,74.64,0.36,956,4.3,198,5.1000000000000005
2010,6,29,19,30,7,1,30.400000000000002,7,7,8,17.7,7,1,5,7,46.53,87.97,0.36,956,4.2,200,4.7
2010,6,29,20,30,0,0,29.5,0,0,8,18.2,0,0,0,0,50.800000000000004,101.44,0.36,956,4.2,203,4.6000000000000005
2010,6,29,21,30,0,0,28.700000000000003,0,0,8,18.900000000000002,0,0,0,0,55.51,114.08,0.36,957,4.2,206,4.7
2010,6,29,22,30,0,0,27.900000000000002,0,0,8,19.6,0,0,0,0,60.64,125.71000000000001,0.36,957,4.2,211,5
2010,6,29,23,30,0,0,27,0,0,1,20.200000000000003,0,0,0,0,66.4,135.53,0.36,957,4.2,217,5.2
2010,6,30,0,30,0,0,26.3,0,0,8,20.6,0,0,0,0,71,142.08,0.36,957,4.2,221,5.1000000000000005
2010,6,30,1,30,0,0,25.8,0,0,3,20.8,0,0,0,0,74.07000000000001,143.54,0.36,956,4.1000000000000005,223,4.9
2010,6,30,2,30,0,0,25.400000000000002,0,0,8,21,0,0,0,0,76.42,139.35,0.36,956,4.1000000000000005,224,4.7
2010,6,30,3,30,0,0,25,0,0,0,21.1,0,0,0,0,78.77,130.96,0.36,956,4,226,4.3
2010,6,30,4,30,0,0,24.700000000000003,0,0,0,21.1,0,0,0,0,80.38,120.10000000000001,0.36,956,4,228,3.9000000000000004
2010,6,30,5,30,0,0,24.400000000000002,0,0,0,21.1,0,0,0,0,81.63,107.9,0.36,956,3.9000000000000004,232,3.5
2010,6,30,6,30,0,0,24.400000000000002,0,0,0,21,0,0,0,0,81.28,94.94,0.36,957,3.8000000000000003,238,3.3000000000000003
2010,6,30,7,30,62,95,25.6,76,0,0,20.6,62,95,0,76,73.74,81.45,0.36,957,3.8000000000000003,242,3.9000000000000004
2010,6,30,8,30,145,374,28,286,0,2,19.400000000000002,227,58,0,249,59.63,67.86,0.36,958,3.7,237,4.3
2010,6,30,9,30,193,543,30.900000000000002,511,0,0,17.2,193,543,0,511,43.86,54.1,0.36,958,3.7,231,4.2
2010,6,30,10,30,222,641,33.4,710,0,0,14.600000000000001,222,641,0,710,32.36,40.36,0.36,958,3.7,224,3.7
2010,6,30,11,30,239,699,35.2,862,0,0,13.3,239,699,0,862,26.900000000000002,26.88,0.36,957,3.7,223,3.2
2010,6,30,12,30,223,762,36.2,960,0,0,12.9,223,762,0,960,24.76,14.71,0.36,957,3.7,226,2.8000000000000003
2010,6,30,13,30,222,770,36.800000000000004,979,0,0,13,222,770,0,979,24.07,10.67,0.36,956,3.7,232,2.4000000000000004
2010,6,30,14,30,216,756,36.9,925,0,0,13.200000000000001,216,756,0,925,24.34,20.39,0.36,955,3.7,236,2.1
2010,6,30,15,30,217,698,36.7,799,0,0,13.4,217,698,0,799,24.87,33.47,0.36,955,3.7,240,1.8
2010,6,30,16,30,197,628,36.2,624,0,0,13.5,197,628,0,624,25.66,47.13,0.36,955,3.7,243,1.6
2010,6,30,17,30,161,509,35.2,409,0,0,13.700000000000001,161,509,0,409,27.52,60.9,0.36,955,3.7,241,1.4000000000000001
2010,6,30,18,30,106,292,33.5,183,0,0,15.8,106,292,0,183,34.58,74.60000000000001,0.36,955,3.7,233,0.9
2010,6,30,19,30,10,3,31.3,10,0,0,17.6,10,3,0,10,44,87.94,0.36,955,3.7,221,0.8
2010,6,30,20,30,0,0,30.200000000000003,0,0,0,16.7,0,0,0,0,44.22,101.42,0.36,956,3.7,213,1
2010,6,30,21,30,0,0,29.3,0,0,0,16.2,0,0,0,0,45.2,114.06,0.36,956,3.6,208,1.2000000000000002
2010,6,30,22,30,0,0,28.6,0,0,0,15.8,0,0,0,0,45.88,125.71000000000001,0.36,956,3.6,203,1.4000000000000001
2010,6,30,23,30,0,0,27.900000000000002,0,0,0,15.8,0,0,0,0,47.78,135.55,0.36,956,3.6,201,1.6
2008,7,1,0,30,0,0,27.3,0,0,8,16,0,0,0,0,49.99,142.12,0.36,955,3.7,202,1.8
2008,7,1,1,30,0,0,26.700000000000003,0,0,1,16,0,0,0,0,51.96,143.6,0.36,955,3.7,205,2
2008,7,1,2,30,0,0,26.200000000000003,0,0,7,16.1,0,0,0,0,53.84,139.43,0.36,955,3.7,210,2.4000000000000004
2008,7,1,3,30,0,0,27.1,0,0,0,17,0,0,0,0,54.160000000000004,131.07,0.34,951,2.7,245,3.1
2008,7,1,4,30,0,0,26.3,0,0,1,17.400000000000002,0,0,0,0,57.92,120.21000000000001,0.34,952,2.7,246,3
2008,7,1,5,30,0,0,25.700000000000003,0,0,1,17.7,0,0,0,0,61.38,107.99000000000001,0.34,952,2.7,244,3
2008,7,1,6,30,0,0,25.5,0,0,1,18.2,0,0,0,0,63.940000000000005,95.03,0.34,953,2.6,242,3.3000000000000003
2008,7,1,7,30,62,138,27,82,0,0,18.6,62,138,0,82,59.96,81.53,0.34,953,2.6,240,4
2008,7,1,8,30,132,444,30.3,299,0,0,18.2,132,444,0,299,48.29,67.93,0.34,954,2.6,241,4.6000000000000005
2008,7,1,9,30,172,608,34.4,528,0,0,16.3,172,608,0,528,34.04,54.17,0.34,954,2.6,248,5.4
2008,7,1,10,30,198,699,37.1,730,0,0,14.4,198,699,0,730,25.91,40.410000000000004,0.34,954,2.7,256,5.1000000000000005
2008,7,1,11,30,213,751,39,883,0,0,12.700000000000001,213,751,0,883,20.97,26.91,0.34,953,2.8000000000000003,262,4.800000000000001
